date,temperatureMax,temperatureMin,rainTotal,rainPercent,barometerMax,barometerMin,cloudMax,cloudMin,humidityMax,humidityMin
2021-02-07,30.74,-0.94,0.0,0.0,30.034,29.718,2366.19,1662.528,84.0,71.0
2021-02-08,31.224,-1.48,0.0,0.0,30.239,29.763,2646.805,1732.523,83.0,68.0
2021-02-09,25.34,-6.52,0.0,0.0,30.252,30.017,2587.133,2035.935,78.0,67.0
2021-02-10,32.78,6.764,0.028,0.35,30.174,30.043,2187.841,1543.589,86.0,76.0
2021-02-11,25.458,-2.92,0.0,0.0,30.178,30.073,2495.272,1857.719,81.0,69.0
2021-02-12,17.492,-18.313,0.0,0.0,30.279,30.172,3037.11,2484.853,70.0,59.0
2021-02-13,21.02,-18.04,0.0,0.0,30.259,30.176,3068.431,2787.218,66.0,58.0
2021-02-14,28.17,9.86,0.0,0.0,30.193,30.015,2946.302,2280.525,74.0,64.0
2021-02-15,25.832,3.38,0.0,0.0,30.205,30.06,2496.089,2175.88,76.0,71.0
2021-02-16,36.394,19.4,0.056,0.69,30.11,29.362,2175.88,1357.858,89.5,76.0
2021-02-17,29.786,-1.84,0.028,0.35,30.307,29.558,2485.825,1359.976,89.0,69.0
2021-02-18,28.183,0.86,0.0,0.0,30.355,30.25,2629.434,2235.78,75.0,70.0
2021-02-19,31.82,11.3,0.0,0.0,30.259,29.934,2471.204,2009.382,79.0,72.0
2021-02-20,30.8,16.7,0.0,0.0,30.032,29.89,2796.149,1926.534,80.0,68.0
2021-02-21,38.337,12.523,0.028,0.35,30.397,30.032,2941.406,1721.745,84.0,67.0
2021-02-22,32.276,-0.94,0.0,0.0,30.335,29.524,3434.362,2240.879,76.0,60.724
2021-02-23,42.694,28.94,0.111,1.39,29.528,29.399,3378.896,1892.529,81.0,63.0
2021-02-24,52.34,31.934,0.056,0.69,29.857,29.48,4311.018,1839.709,82.0,54.0
2021-02-25,40.652,15.104,0.083,1.04,30.08,29.44,4129.892,2136.678,77.0,52.0
2021-02-26,43.538,6.26,0.0,0.0,30.372,30.08,6263.239,3155.168,62.0,37.0
2021-02-27,41.72,10.94,0.028,0.35,30.333,29.781,4090.234,2218.679,77.0,52.0
2021-02-28,46.76,28.22,0.0,0.0,30.205,29.906,4526.903,2217.577,77.0,52.0
2021-03-01,40.4,23.732,0.056,0.69,29.91,29.399,4182.111,2217.197,77.0,54.333
2021-03-02,26.78,-2.02,0.0,0.0,29.967,29.547,5544.89,3124.47,62.0,38.0
2021-03-03,29.12,9.776,0.0,0.0,29.905,29.646,4822.304,2575.846,71.0,43.0
2021-03-04,33.2,14.54,0.0,0.0,29.759,29.691,5099.684,2340.746,74.0,43.0
2021-03-05,25.086,8.24,0.0,0.0,29.755,29.591,5133.585,3398.817,58.0,42.0
2021-03-06,23.138,10.76,0.0,0.0,29.995,29.715,4578.909,3873.696,53.0,47.0
2021-03-07,38.63,-0.04,0.0,0.0,30.274,29.991,6040.676,3367.722,59.0,38.0
2021-03-08,44.532,-5.62,0.0,0.0,30.296,30.193,7355.18,3478.775,58.0,30.0
2021-03-09,49.046,29.12,0.0,0.0,30.342,30.036,5702.589,3636.313,59.0,39.0
2021-03-10,63.764,16.388,0.0,0.0,30.388,30.194,8012.987,2507.627,72.0,30.0
2021-03-11,63.5,39.74,0.0,0.0,30.217,29.787,6941.174,3748.267,59.0,36.138
2021-03-12,59.474,37.04,0.0,0.0,29.975,29.709,7879.142,3758.449,59.0,30.0
2021-03-13,44.828,17.42,0.0,0.0,30.198,29.82,6577.076,3458.356,59.0,35.0
2021-03-14,29.958,17.886,0.0,0.0,30.01,29.766,5253.557,2711.544,69.0,42.633
2021-03-15,23.813,4.28,0.0,0.0,30.263,30.01,5716.259,4228.722,49.0,37.0
2021-03-16,43.446,0.86,0.0,0.0,30.252,30.015,7376.071,3536.616,57.0,30.0
2021-03-17,62.6,14.54,0.0,0.0,30.05,29.943,7952.035,3429.414,59.0,30.0
2021-03-18,41.9,34.7,0.056,0.69,29.977,29.883,4832.177,2517.639,73.0,48.0
2021-03-19,37.028,12.56,0.0,0.0,30.314,29.962,6086.72,3836.916,57.0,37.0
2021-03-20,61.418,14.54,0.0,0.0,30.381,30.292,7910.773,3269.42,61.0,30.0
2021-03-21,70.904,22.1,0.0,0.0,30.492,30.381,10254.617,2777.519,68.0,21.0
2021-03-22,75.518,22.1,0.0,0.0,30.412,30.202,11583.879,2811.973,68.0,17.0
2021-03-23,78.662,26.06,0.0,0.0,30.228,30.145,12403.409,2978.79,66.0,15.0
2021-03-24,63.277,32.18,0.0,0.0,30.152,29.977,6883.922,3146.998,65.0,36.0
2021-03-25,78.477,46.94,0.0,0.0,29.982,29.873,6973.351,2878.824,70.0,38.207
2021-03-26,66.956,44.528,0.694,6.94,29.908,29.349,4251.237,2098.836,80.0,56.0
2021-03-27,51.006,34.16,0.111,1.39,30.098,29.582,4119.112,1991.014,80.0,56.2
2021-03-28,50.124,28.04,0.167,2.26,30.122,29.292,3296.725,2060.637,79.0,65.0
2021-03-29,46.17,29.48,0.083,1.04,30.089,29.283,2180.596,1379.131,89.0,78.0
2021-03-30,69.421,22.46,0.0,0.0,30.215,30.021,7910.962,1608.375,85.0,30.0
2021-03-31,63.301,46.754,0.0,0.0,30.019,29.759,6695.272,3660.847,62.0,36.0
2021-04-01,56.399,28.04,0.528,6.6,29.936,29.787,3571.635,2117.61,78.0,62.897
2021-04-02,33.496,19.04,0.0,0.0,30.095,29.934,4206.728,2296.536,75.0,53.0
2021-04-03,56.617,13.64,0.028,0.35,30.181,30.089,7796.043,2593.682,70.0,30.0
2021-04-04,61.483,22.46,0.0,0.0,30.132,29.953,7709.782,2792.316,68.0,31.0
2021-04-05,60.26,33.08,0.0,0.0,29.958,29.868,7906.249,3558.753,60.0,30.0
2021-04-06,66.243,27.86,0.0,0.0,29.986,29.868,7221.812,2747.277,69.483,34.0
2021-04-07,70.954,35.799,0.0,0.0,30.054,29.951,6004.494,2766.916,70.0,43.633
2021-04-08,82.592,32.9,0.0,0.0,30.076,30.002,8797.794,2195.037,77.414,29.0
2021-04-09,85.466,40.64,0.0,0.0,30.043,29.986,9730.741,2471.572,74.0,25.0
2021-04-10,84.541,51.26,0.0,0.0,30.023,29.812,8244.849,3247.182,66.0,31.586
2021-04-11,80.54,42.08,0.0,0.0,29.812,29.569,7071.341,2293.608,77.0,38.0
2021-04-12,77.683,37.22,0.0,0.0,29.857,29.618,7435.952,2537.339,73.0,35.233
2021-04-13,77.205,33.44,0.0,0.0,29.988,29.866,7668.653,2429.132,74.0,34.0
2021-04-14,78.589,43.34,0.0,0.0,29.999,29.829,8432.373,2749.159,71.0,30.0
2021-04-15,56.066,40.64,0.472,5.92,29.844,29.587,5538.925,2302.806,76.207,44.833
2021-04-16,40.604,33.8,0.5,6.27,29.646,29.556,2066.33,1329.605,90.0,79.433
2021-04-17,47.927,33.83,0.306,3.83,29.742,29.651,2802.198,1267.692,91.0,70.0
2021-04-18,65.366,36.32,0.0,0.0,29.774,29.694,5808.445,1930.833,81.0,44.172
2021-04-19,69.038,33.164,0.0,0.0,29.794,29.705,6594.16,2071.485,79.0,39.0
2021-04-20,58.739,35.24,0.0,0.0,29.844,29.668,5646.74,2367.077,75.0,43.0
2021-04-21,45.879,28.04,0.056,0.7,29.886,29.617,5309.157,2158.193,77.0,45.0
2021-04-22,35.327,23.844,0.028,0.35,29.646,29.506,3294.072,2154.596,77.0,63.0
2021-04-23,60.192,31.1,0.222,2.43,29.705,29.596,6141.129,2787.191,69.0,41.0
2021-04-24,76.013,30.2,0.0,0.0,29.818,29.704,8356.501,2256.43,76.241,30.0
2021-04-25,61.046,36.602,0.056,0.69,29.814,29.619,5760.189,2601.602,73.0,43.034
2021-04-26,47.12,29.84,0.139,1.04,29.975,29.624,4724.577,2343.068,76.0,49.586
2021-04-27,70.016,24.08,0.0,0.0,29.973,29.886,9327.615,2484.183,72.0,24.567
2021-04-28,74.25,42.08,0.333,4.17,29.91,29.726,6832.223,2625.215,73.0,34.433
2021-04-29,59.72,47.84,0.222,2.78,29.766,29.432,2961.223,2142.436,79.0,70.0
2021-04-30,53.24,37.43,1.639,20.14,29.435,29.12,2176.658,1664.599,85.0,79.0
2021-05-01,56.989,32.18,0.444,4.86,29.814,29.408,3822.05,1557.174,86.4,60.0
2021-05-02,69.59,38.84,0.0,0.0,29.753,29.512,6012.913,2089.637,79.0,43.0
2021-05-03,52.185,42.8,0.028,0.35,29.875,29.753,4402.562,2642.05,72.0,54.0
2021-05-04,58.46,41.36,0.0,0.0,29.783,29.663,3667.1,2105.261,79.0,62.0
2021-05-05,56.728,48.628,0.833,9.03,29.674,29.582,2982.927,1854.734,83.0,69.0
2021-05-06,59.912,41.72,0.167,2.08,29.908,29.679,5091.716,1684.562,85.0,49.0
2021-05-07,68.447,28.58,0.0,0.0,29.921,29.82,6896.643,2044.392,79.0,36.6
2021-05-08,58.922,44.42,0.0,0.0,29.82,29.75,5751.724,3524.996,62.0,43.4
2021-05-09,68.504,36.32,0.0,0.0,29.883,29.792,6583.763,2299.555,76.0,39.0
2021-05-10,72.134,43.34,0.0,0.0,29.857,29.735,7187.672,2570.886,73.0,36.0
2021-05-11,59.317,37.58,0.111,1.39,29.912,29.809,5879.532,2242.818,77.0,42.207
2021-05-12,66.746,39.56,0.139,1.74,30.05,29.859,6158.627,2170.003,78.0,41.0
2021-05-13,75.38,34.52,0.0,0.0,30.137,30.049,8372.058,2279.021,76.0,30.0
2021-05-14,80.805,38.703,0.0,0.0,30.139,30.063,10014.654,2553.921,73.0,23.0
2021-05-15,80.936,38.12,0.0,0.0,30.174,30.115,10230.35,2838.672,69.0,22.0
2021-05-16,82.22,40.28,0.0,0.0,30.272,30.143,9089.322,2877.461,69.0,27.172
2021-05-17,85.328,40.1,0.028,0.35,30.274,30.198,9985.9,2357.707,76.0,23.241
2021-05-18,82.694,49.46,0.0,0.0,30.261,30.187,7604.706,3050.499,68.0,35.0
2021-05-19,87.378,44.78,0.0,0.0,30.399,30.235,9364.847,2446.266,75.0,27.0
2021-05-20,96.608,49.1,0.0,0.0,30.462,30.373,11569.52,2407.07,76.0,20.0
2021-05-21,96.71,57.38,0.0,0.0,30.473,30.427,8817.807,2685.822,73.0,31.033
2021-05-22,88.396,60.98,0.0,0.0,30.436,30.106,6150.302,2635.139,74.0,45.167
2021-05-23,72.432,56.168,0.111,1.39,30.157,29.918,4818.769,2243.969,79.0,52.0
2021-05-24,77.72,33.98,0.0,0.0,30.233,30.16,8211.488,2063.024,79.0,31.0
2021-05-25,82.604,44.24,0.0,0.0,30.191,29.977,5668.609,2312.178,77.0,48.0
2021-05-26,89.979,64.58,0.167,1.39,29.995,29.796,5875.872,2500.95,76.0,47.586
2021-05-27,67.795,51.266,0.0,0.0,30.135,29.794,6033.063,2148.097,80.0,42.0
2021-05-28,56.542,30.74,0.0,0.0,30.163,30.023,5336.076,2217.747,77.0,46.345
2021-05-29,73.232,38.12,0.0,0.0,30.148,29.956,7577.927,2303.376,76.0,33.0
2021-05-30,61.052,35.78,0.0,0.0,30.209,30.143,5542.404,2392.127,75.0,44.733
2021-05-31,58.1,45.5,0.194,2.43,30.185,30.054,2777.33,2132.249,79.0,71.0
2021-06-01,79.65,42.26,0.028,0.35,30.124,30.034,5841.983,1860.464,83.0,46.0
2021-06-02,84.33,47.66,0.0,0.0,30.156,30.117,7523.723,2143.57,79.0,36.0
2021-06-03,70.34,57.92,0.0,0.0,30.137,29.849,5009.354,2451.069,76.0,51.0
2021-06-04,85.34,60.8,0.0,0.0,29.906,29.836,5824.409,2075.499,81.0,47.0
2021-06-05,88.892,57.62,0.0,0.0,29.932,29.785,5660.304,2206.644,79.0,49.0
2021-06-06,94.706,62.06,0.056,0.69,30.084,29.899,6422.813,2009.004,82.0,44.31
2021-06-07,95.72,61.34,0.0,0.0,30.128,30.078,7367.576,2155.59,80.0,38.7
2021-06-08,89.314,66.846,0.0,0.0,30.145,30.086,4770.095,2430.247,77.0,56.0
2021-06-09,88.396,67.64,0.167,1.04,30.202,30.062,7234.175,2031.189,82.0,38.1
2021-06-10,79.52,46.22,0.0,0.0,30.213,30.143,7554.894,2300.321,77.0,35.0
2021-06-11,72.047,50.72,0.0,0.0,30.18,29.958,5018.095,2567.438,74.0,50.0
2021-06-12,84.314,45.14,0.0,0.0,29.966,29.855,7852.328,2150.802,79.0,33.103
2021-06-13,88.466,47.3,0.0,0.0,29.919,29.864,8527.751,2467.9,75.0,31.103
2021-06-14,74.461,57.56,0.917,4.86,29.899,29.781,4869.687,2191.416,79.7,52.3
2021-06-15,81.734,57.02,0.111,1.39,29.838,29.742,5519.07,1981.657,82.0,49.0
2021-06-16,73.544,44.42,0.0,0.0,29.903,29.816,5910.584,2000.11,81.0,44.633
2021-06-17,80.9,42.8,0.0,0.0,29.995,29.855,7871.981,2129.951,79.0,33.0
2021-06-18,78.44,44.42,0.0,0.0,29.999,29.811,5953.581,2356.537,76.0,45.103
2021-06-19,82.214,60.98,0.5,4.17,29.808,29.674,5392.149,2078.318,81.0,50.0
2021-06-20,87.248,52.88,0.0,0.0,29.87,29.73,6139.074,1949.488,82.31,45.3
2021-06-21,91.76,58.1,0.389,1.04,29.859,29.571,5582.495,2144.902,80.4,50.0
2021-06-22,72.09,70.185,0.028,7.14,29.622,29.613,2382.522,2286.673,79.0,78.0
2021-06-23,76.28,41.18,0.0,0.0,30.259,29.91,5910.866,1819.253,83.0,45.0
2021-06-24,84.541,42.459,0.0,0.0,30.346,30.252,6866.099,2058.028,80.0,40.0
2021-06-25,83.393,53.805,0.0,0.0,30.355,30.218,6845.043,2656.767,73.0,40.0
2021-06-26,76.982,62.42,0.25,2.43,30.235,30.087,4341.742,2364.962,78.0,57.0
2021-06-27,92.534,69.62,0.0,0.0,30.152,30.06,5587.397,2365.307,78.0,50.0
2021-06-28,92.966,72.14,0.139,1.74,30.263,30.137,4838.997,2273.718,79.4,56.0
2021-06-29,94.888,68.54,0.056,0.69,30.296,30.241,6098.625,2036.194,82.0,46.621
2021-06-30,82.04,68.18,0.083,1.04,30.263,29.964,2894.019,1962.352,83.0,73.0
2021-07-01,79.464,63.14,0.0,0.0,30.021,29.953,4384.657,2087.046,81.0,58.0
2021-07-02,68.124,59.9,0.306,3.82,29.969,29.875,2863.642,2064.001,81.0,72.0
2021-07-03,63.68,56.48,0.056,0.69,29.938,29.866,2486.278,1894.416,83.0,76.0
2021-07-04,71.18,54.14,0.0,0.0,30.021,29.855,3162.498,1809.538,84.0,69.0
2021-07-05,84.608,46.94,0.0,0.0,30.05,30.01,5679.015,1822.993,83.867,48.0
2021-07-06,86.54,66.02,0.028,0.35,30.03,29.883,4096.937,2106.045,81.0,61.31
2021-07-07,74.426,60.446,0.0,0.0,30.089,29.927,3195.38,2174.575,80.0,69.0
2021-07-08,69.874,51.98,0.0,0.0,30.108,29.956,2970.496,1883.306,83.0,71.0
2021-07-09,78.527,61.52,0.444,5.21,29.959,29.881,3045.105,1855.331,84.0,71.0
2021-07-10,84.452,49.46,0.0,0.0,30.157,29.962,5907.709,1809.892,84.0,46.276
2021-07-11,80.24,47.84,0.0,0.0,30.183,30.104,4679.733,2033.39,81.0,55.517
2021-07-12,86.486,59.72,0.0,0.0,30.326,30.161,5330.03,2062.958,81.0,51.0
2021-07-13,79.964,63.86,0.528,6.25,30.349,30.268,3379.758,2181.28,80.0,67.467
2021-07-14,84.43,66.38,0.056,0.69,30.27,30.13,3689.889,2181.28,80.0,65.0
2021-07-15,89.96,60.62,0.0,0.0,30.255,30.104,5358.342,1940.679,83.0,51.0
2021-07-16,81.002,69.217,0.111,1.04,30.196,29.982,4254.305,2128.662,81.0,59.276
2021-07-17,76.963,58.64,0.0,0.0,30.213,30.157,3507.225,1988.805,82.0,66.0
2021-07-18,70.88,60.62,1.667,16.32,30.205,30.092,2530.0,1920.248,83.0,76.0
2021-07-19,76.916,61.16,0.194,2.43,30.095,30.01,3004.682,1855.331,84.0,71.345
2021-07-20,82.58,61.446,0.444,2.08,30.034,29.934,4069.496,1844.88,84.0,61.345
2021-07-21,64.892,59.36,0.167,2.08,30.03,29.91,2410.106,1834.477,84.0,77.0
2021-07-22,77.918,49.485,0.0,0.0,30.15,30.012,4524.174,1723.507,85.0,56.367
2021-07-23,82.484,51.98,0.0,0.0,30.212,30.139,5635.528,1884.755,83.0,48.0
2021-07-24,86.36,50.54,0.0,0.0,30.229,30.1,5873.786,2031.719,81.0,47.0
2021-07-25,83.194,61.16,0.528,5.9,30.095,29.849,4086.383,2025.827,82.0,61.233
2021-07-26,84.158,60.08,0.0,0.0,29.995,29.903,4231.689,1931.176,82.793,60.0
2021-07-27,77.72,57.02,0.111,1.39,30.073,29.995,3830.576,1987.419,82.0,63.0
2021-07-28,79.266,58.1,0.056,0.69,30.156,30.032,5573.397,1902.688,83.0,48.0
2021-07-29,75.672,45.5,0.0,0.0,30.143,29.772,3891.93,2084.925,80.379,62.0
2021-07-30,68.642,56.728,0.222,2.43,29.938,29.72,3887.866,1903.609,83.0,61.0
2021-07-31,76.43,50.726,0.0,0.0,29.982,29.908,5835.539,2318.364,77.0,45.621
2021-08-01,68.9,52.16,0.361,5.37,29.993,29.873,3385.276,2139.521,80.0,65.433
2021-08-02,76.73,56.66,0.583,6.94,30.074,29.851,4169.251,1895.334,83.0,59.0
2021-08-03,81.818,48.308,0.0,0.0,30.145,30.056,5349.761,1869.108,83.0,50.0
2021-08-04,83.48,51.08,0.0,0.0,30.235,30.13,5026.561,2024.041,81.0,53.0
2021-08-05,86.96,56.66,0.0,0.0,30.259,30.148,5747.147,2067.1,81.0,48.0
2021-08-06,87.26,54.68,0.0,0.0,30.193,30.169,5625.072,2036.227,81.0,49.0
2021-08-07,86.9,59.18,0.889,4.51,30.176,30.062,4478.277,2085.595,81.0,58.0
2021-08-08,89.312,60.8,0.167,1.74,30.257,30.095,4924.84,1918.393,83.0,54.586
2021-08-09,85.34,64.22,0.028,0.35,30.279,30.233,3691.779,1633.883,87.0,65.0
2021-08-10,90.176,61.7,0.0,0.0,30.289,30.128,4786.141,1931.032,83.0,56.0
2021-08-11,88.377,70.34,0.111,1.39,30.139,30.032,3756.604,1968.967,83.0,65.0
2021-08-12,91.58,68.756,0.028,0.35,30.069,29.995,4345.398,1886.091,84.0,60.0
2021-08-13,92.3,63.932,0.0,0.0,30.135,30.056,5232.617,1932.71,83.414,52.633
2021-08-14,82.468,65.66,0.722,2.78,30.275,30.104,5369.841,1945.585,83.0,50.0
2021-08-15,77.9,49.1,0.0,0.0,30.351,30.279,5567.049,1946.951,82.0,48.0
2021-08-16,81.5,44.96,0.0,0.0,30.34,30.246,5695.176,2099.633,80.0,47.586
2021-08-17,72.962,50.72,0.111,1.39,30.259,30.185,3082.511,2109.658,81.0,69.0
2021-08-18,76.994,66.302,0.25,2.78,30.25,30.187,2416.959,1869.342,84.0,78.0
2021-08-19,75.704,66.02,0.444,5.56,30.226,29.999,2237.516,1832.143,84.767,80.0
2021-08-20,87.908,68.36,0.056,0.69,30.054,29.962,4053.041,1802.299,85.0,62.0
2021-08-21,93.02,64.04,0.0,0.0,30.097,30.034,5018.931,1933.269,83.0,54.333
2021-08-22,90.699,64.646,0.0,0.0,30.102,30.036,4883.242,1948.956,83.0,55.0
2021-08-23,90.386,66.38,0.0,0.0,30.056,29.977,4985.788,2102.588,81.0,54.367
2021-08-24,88.774,63.386,0.028,0.35,30.11,29.964,4784.028,1951.053,83.0,55.621
2021-08-25,90.394,60.08,0.0,0.0,30.231,30.104,5281.951,1912.839,83.0,52.0
2021-08-26,92.492,66.92,0.0,0.0,30.237,30.189,5059.87,2034.744,82.0,54.0
2021-08-27,82.4,60.8,0.0,0.0,30.37,30.217,5642.763,2077.558,81.0,48.0
2021-08-28,69.8,55.58,0.0,0.0,30.385,30.306,3330.152,2191.613,79.0,67.0
2021-08-29,80.06,60.62,0.306,3.12,30.322,30.078,3629.75,2084.943,81.0,65.207
2021-08-30,83.57,66.56,0.75,2.43,30.086,29.833,3467.607,1810.789,85.0,67.0
2021-08-31,81.8,55.94,0.0,0.0,29.886,29.805,4618.488,1818.106,84.0,56.2
2021-09-01,71.6,49.382,0.0,0.0,29.962,29.862,4162.232,1869.304,83.0,59.0
2021-09-02,71.72,47.216,0.0,0.0,29.985,29.82,4345.72,1866.864,83.0,57.0
2021-09-03,69.836,55.94,0.0,0.0,30.054,29.988,3513.277,2193.921,79.0,65.2
2021-09-04,78.092,51.26,0.0,0.0,30.036,29.973,5175.643,1876.077,83.0,51.0
2021-09-05,78.068,49.46,0.0,0.0,29.999,29.731,3818.991,1951.56,82.0,63.0
2021-09-06,74.444,55.76,0.361,3.47,29.822,29.724,2856.773,1890.749,83.0,72.69
2021-09-07,76.508,51.62,0.0,0.0,29.953,29.829,4329.624,1726.177,85.0,58.133
2021-09-08,84.638,53.24,0.75,4.51,29.951,29.757,4800.933,1883.462,83.0,55.0
2021-09-09,71.06,59.18,0.056,0.7,29.862,29.82,2373.658,1760.589,85.0,78.0
2021-09-10,63.91,52.874,0.056,0.69,29.98,29.805,2985.661,1834.477,84.0,70.0
2021-09-11,77.503,45.68,0.0,0.0,30.084,29.978,4574.97,1717.467,85.0,56.0
2021-09-12,75.088,55.94,0.0,0.0,30.049,29.901,3328.802,2271.585,78.0,67.31
2021-09-13,74.372,52.16,0.0,0.0,30.1,29.967,4523.717,1876.137,83.0,56.0
2021-09-14,77.608,44.42,0.0,0.0,30.113,29.945,4810.994,1935.677,82.0,54.0
2021-09-15,75.176,61.88,0.639,3.83,30.041,29.831,2643.942,1697.985,86.0,74.0
2021-09-16,78.316,48.02,0.0,0.0,30.333,30.054,4556.195,1436.305,89.0,56.31
2021-09-17,79.754,50.0,0.0,0.0,30.351,30.222,3402.515,1807.486,84.0,67.0
2021-09-18,75.368,55.676,0.0,0.0,30.222,30.087,3334.257,1775.89,84.867,67.0
2021-09-19,73.456,41.18,0.0,0.0,30.289,30.141,4853.8,1817.723,83.0,53.0
2021-09-20,79.644,39.02,0.0,0.0,30.34,30.261,5340.42,1934.488,81.448,50.0
2021-09-21,79.772,51.44,0.0,0.0,30.333,30.268,5352.041,1962.111,82.0,50.0
2021-09-22,79.22,56.48,0.0,0.0,30.296,30.05,3433.978,2066.053,81.0,67.0
2021-09-23,87.285,64.94,0.0,0.0,30.076,30.025,5495.128,2347.837,78.0,50.0
2021-09-24,72.01,58.82,1.083,10.45,30.108,29.982,3857.335,1988.534,82.0,62.0
2021-09-25,75.896,46.76,0.0,0.0,30.122,29.965,4824.62,1849.648,83.0,53.552
2021-09-26,72.632,50.18,0.028,0.35,29.962,29.811,4716.6,1875.227,83.0,53.621
2021-09-27,57.38,45.14,0.25,2.78,29.894,29.727,2409.992,1823.263,84.0,76.0
2021-09-28,65.797,46.316,0.056,0.69,29.897,29.748,4011.122,1729.936,85.0,59.333
2021-09-29,53.91,38.12,0.0,0.0,29.921,29.862,2567.502,1812.682,83.0,74.0
2021-09-30,59.504,44.696,0.083,1.05,30.079,29.921,2779.138,1772.239,84.0,72.0
2021-10-01,64.928,40.64,0.0,0.0,30.157,29.978,3538.413,1685.553,85.0,63.467
2021-10-02,56.12,48.74,0.667,8.33,30.086,29.873,2389.637,1736.519,85.0,76.0
2021-10-03,59.9,53.24,0.194,2.43,29.943,29.897,1834.622,1662.137,86.0,84.0
2021-10-04,62.377,52.7,0.028,0.35,30.087,29.943,2218.414,1659.918,86.0,79.0
2021-10-05,65.809,51.62,0.028,0.35,30.27,30.087,2653.331,1726.177,85.0,74.0
2021-10-06,76.574,52.25,0.0,0.0,30.386,30.279,4541.653,1738.115,85.0,56.0
2021-10-07,77.672,41.0,0.0,0.0,30.355,30.157,4676.555,1816.836,83.0,55.207
2021-10-08,79.452,43.7,0.0,0.0,30.191,30.124,5168.419,1881.326,83.0,51.367
2021-10-09,71.45,49.541,0.0,0.0,30.277,30.187,4593.193,2006.225,81.0,55.0
2021-10-10,70.88,46.58,0.0,0.0,30.281,30.15,4154.7,1993.766,81.0,59.0
2021-10-11,76.01,48.74,0.0,0.0,30.169,30.076,4419.78,1949.823,82.0,57.0
2021-10-12,78.368,48.02,0.0,0.0,30.122,30.036,4369.62,1851.689,83.207,58.0
2021-10-13,80.81,47.48,0.0,0.0,30.043,29.953,5092.822,1850.788,83.0,52.0
2021-10-14,67.394,60.08,0.167,1.39,30.012,29.953,2427.372,1912.839,83.0,76.621
2021-10-15,73.94,54.5,0.0,0.0,29.975,29.851,3384.032,1757.123,84.793,67.0
2021-10-16,75.634,59.39,0.667,5.92,29.879,29.484,3011.13,1790.665,85.0,71.0
2021-10-17,61.7,46.04,0.278,3.47,29.707,29.654,2151.823,1496.97,88.0,80.0
2021-10-18,48.56,42.08,0.361,4.51,29.77,29.685,1776.27,1488.337,88.0,84.0
2021-10-19,48.56,41.18,0.028,0.35,29.787,29.702,2853.569,1618.274,86.0,70.0
2021-10-20,70.88,35.24,0.0,0.0,29.875,29.694,4482.778,1655.269,85.0,56.0
2021-10-21,57.698,43.7,0.25,3.12,29.888,29.726,2383.554,1780.658,84.0,76.0
2021-10-22,58.1,41.9,0.167,2.08,29.923,29.56,2682.14,1662.29,86.0,73.0
2021-10-23,49.916,30.02,0.0,0.0,29.938,29.818,3565.57,1709.567,84.0,62.0
2021-10-24,57.44,28.22,0.0,0.0,30.019,29.868,4934.143,1772.318,83.0,50.0
2021-10-25,44.78,30.92,0.306,3.82,30.017,29.792,2648.056,1821.274,83.0,71.0
2021-10-26,54.5,42.26,0.139,1.74,29.798,29.556,2181.251,1706.594,85.0,79.0
2021-10-27,56.27,38.48,0.0,0.0,29.844,29.609,3942.658,1804.459,83.0,59.0
2021-10-28,59.292,30.02,0.0,0.0,29.901,29.836,4409.032,1769.106,83.0,55.0
2021-10-29,63.092,26.24,0.0,0.0,29.899,29.755,5334.67,1844.057,82.0,47.0
2021-10-30,54.314,30.126,0.222,2.78,29.772,29.569,2668.709,1893.735,82.0,71.0
2021-10-31,51.44,46.58,1.722,21.53,29.622,29.257,1934.041,1654.016,86.0,82.0
2021-11-01,56.194,40.752,0.028,0.35,29.934,29.428,4406.954,1637.152,86.0,54.0
2021-11-02,46.121,33.554,0.139,1.39,29.991,29.932,3258.304,1857.338,82.0,65.0
2021-11-03,40.59,30.02,0.306,3.82,30.08,29.934,1947.757,1644.592,85.0,81.0
2021-11-04,44.103,23.36,0.028,0.35,30.13,30.06,2567.34,1698.112,84.0,73.0
2021-11-05,49.075,20.902,0.0,0.0,30.167,30.067,3716.961,1728.61,83.724,60.0
2021-11-06,52.484,24.08,0.0,0.0,30.229,30.168,4183.569,1829.382,82.0,56.0
2021-11-07,56.728,23.36,0.0,0.0,30.196,30.063,5037.123,1926.366,81.0,49.034
2021-11-08,60.8,29.3,0.0,0.0,30.152,30.045,4432.987,2112.682,78.0,55.0
2021-11-09,60.308,31.82,0.0,0.0,30.052,29.973,3309.1,1789.101,83.0,66.0
2021-11-10,58.1,32.876,0.111,1.39,30.145,29.934,4531.486,1832.269,83.0,53.0
2021-11-11,55.108,25.7,0.0,0.0,30.283,30.148,4367.519,1949.08,80.667,54.0
2021-11-12,52.34,42.62,0.306,3.83,30.209,29.703,4242.896,1572.17,86.7,54.517
2021-11-13,49.28,30.92,0.75,9.38,29.897,29.589,1854.994,1383.485,89.0,83.0
2021-11-14,49.346,31.64,0.028,0.35,29.79,29.604,1559.155,1262.701,91.0,87.0
2021-11-15,38.84,33.44,0.389,4.86,29.751,29.556,1533.198,1397.186,89.0,87.0
2021-11-16,36.446,27.792,0.0,0.0,30.074,29.716,2559.089,1454.293,88.0,72.0
2021-11-17,41.056,19.58,0.0,0.0,30.207,29.964,2706.016,1875.192,81.0,71.0
